pos,age,muslim,rel_others,yoruba,igbo,eth_others,nc,nw,se,ss,sw,lat,lng,wealth,urban
0,40,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-132777,0
0,32,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-132777,0
0,20,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-152522,0
0,22,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-89641,0
0,48,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-125939,0
0,38,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-109703,0
0,32,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-97681,0
0,28,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-132893,0
0,26,1,0,0,0,1,0,0,0,0,0,12.896711,10.878495,-99347,0
0,39,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-139058,0
0,28,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-139058,0
0,46,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-128352,0
0,38,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-128352,0
0,40,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-134504,0
0,22,1,0,0,0,0,0,0,0,0,0,12.896711,10.878495,-116937,0
0,39,1,0,0,0,1,0,0,0,0,0,12.852533,10.29929,-110609,0
0,29,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-110609,0
0,32,1,0,0,0,1,0,0,0,0,0,12.852533,10.29929,-130490,0
0,35,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-112930,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-112930,0
0,26,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-116200,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-116200,0
0,35,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-91061,0
0,17,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-91061,0
0,22,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-141044,0
0,30,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-101791,0
0,48,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-130838,0
0,40,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-130838,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-130838,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-130838,0
0,30,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-130838,0
0,37,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-109223,0
0,16,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-109223,0
0,30,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-109223,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-109223,0
0,21,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-117005,0
0,20,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-76785,0
0,33,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-113471,0
0,18,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-87500,0
0,49,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-136216,0
0,38,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-136216,0
0,32,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125801,0
0,25,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125801,0
0,28,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-127071,0
0,22,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-127071,0
0,25,1,0,0,0,1,0,0,0,0,0,12.852533,10.29929,-91099,0
0,22,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-91099,0
0,44,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-139879,0
0,35,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-115384,0
0,29,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-119459,0
0,18,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-119459,0
0,35,1,0,0,0,1,0,0,0,0,0,12.852533,10.29929,-103248,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-103248,0
0,23,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-98719,0
0,33,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-107829,0
0,24,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-107829,0
0,27,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-108911,0
0,37,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-147285,0
0,19,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-122345,0
0,21,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-136911,0
0,27,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-84915,0
0,17,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-84915,0
1,49,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125815,0
0,32,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-127792,0
0,25,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-127792,0
0,20,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-88307,0
0,22,1,0,0,0,1,0,0,0,0,0,12.852533,10.29929,-124141,0
0,24,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-104807,0
0,38,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125592,0
0,15,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125592,0
0,30,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-125592,0
0,47,0,1,0,0,1,0,0,0,0,0,12.852533,10.29929,-87757,0
0,30,1,0,0,0,0,0,0,0,0,0,12.852533,10.29929,-87757,0
0,45,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-70918,1
0,22,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-70918,1
0,17,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-70918,1
0,22,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,49373,1
0,35,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,100219,1
0,17,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,100219,1
0,15,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,100219,1
0,35,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-42072,1
0,33,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-42072,1
1,43,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-27512,1
0,15,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-27512,1
0,22,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,72053,1
0,48,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-83581,1
0,31,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-83581,1
1,36,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,164565,1
0,20,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,55811,1
0,49,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-12546,1
0,30,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,57563,1
0,35,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-63681,1
0,45,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,42531,1
0,16,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,42531,1
0,48,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,42531,1
0,17,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,42531,1
0,28,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,67901,1
0,22,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,27789,1
0,42,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-8130,1
0,19,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-8130,1
0,15,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-8130,1
0,45,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,14702,1
0,36,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,70176,1
0,42,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,17771,1
0,16,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,17771,1
0,49,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-87444,1
0,18,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-34721,1
0,30,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-74481,1
0,38,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,71234,1
0,20,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,71234,1
0,18,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,71234,1
0,48,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-88147,1
0,25,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,11951,1
0,25,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,26475,1
0,15,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-59636,1
0,32,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-15145,1
0,28,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,211271,1
0,30,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,211271,1
0,16,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,211271,1
0,29,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,211271,1
0,40,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,63434,1
0,37,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,63434,1
0,15,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,63434,1
0,45,1,0,0,0,0,0,0,0,0,0,12.882061,10.450164,-51071,1
0,48,1,0,0,0,1,0,0,0,0,0,12.882061,10.450164,-74134,1
0,35,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-74954,0
0,43,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-74954,0
0,42,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-129385,0
0,16,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-95738,0
0,29,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-98692,0
0,30,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-143597,0
0,41,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-189652,0
0,40,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-89767,0
0,43,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-89767,0
0,38,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-170906,0
0,30,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-170906,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-170906,0
0,48,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-110383,0
0,18,1,0,0,0,0,0,0,0,0,0,13.131656,10.499435,-146112,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-119225,0
0,24,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-121804,0
0,30,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-144555,0
0,19,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-119892,0
0,45,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-146303,0
0,35,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-100062,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-100062,0
0,20,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-100062,0
0,35,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-86729,0
0,25,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-152916,0
0,20,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-152916,0
0,37,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-154016,0
0,25,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-154016,0
0,47,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-125093,0
0,38,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-125093,0
0,18,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-125093,0
0,37,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-125093,0
0,18,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-125093,0
0,20,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-63034,0
1,49,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-80449,0
0,45,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-80449,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-121234,0
0,41,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-157276,0
0,34,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-99955,0
0,21,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-143909,0
0,21,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-158512,0
0,30,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-130845,0
0,29,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-130845,0
0,36,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-109547,0
0,17,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-113569,0
0,16,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-128816,0
0,41,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-103932,0
0,35,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-103932,0
0,22,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-103932,0
0,48,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-104744,0
0,25,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-104744,0
0,44,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-109305,0
0,35,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-109305,0
0,41,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-132070,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-132070,0
0,15,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-109189,0
0,18,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-99048,0
0,38,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-151320,0
0,30,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-151320,0
0,19,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-107236,0
0,18,1,0,0,0,1,0,0,0,0,0,13.131656,10.499435,-162210,0
0,25,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-144089,0
0,24,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-136758,0
0,20,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-107903,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-94100,0
0,20,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-92786,0
0,49,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-92786,0
0,20,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-99900,0
0,44,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-114201,0
0,17,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-114201,0
0,46,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-142891,0
0,35,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-142891,0
0,32,0,1,0,0,1,0,0,0,0,0,13.018633,11.13245,-82562,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-133345,0
0,19,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-136647,0
0,18,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-101965,0
0,27,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-131351,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-117884,0
0,48,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-121319,0
0,17,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-121319,0
0,45,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-121319,0
0,28,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-100421,0
0,33,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-150423,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-150423,0
0,23,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-119553,0
0,27,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-92445,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-106216,0
0,20,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-135029,0
0,32,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-147679,0
0,31,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-154786,0
0,19,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-147579,0
0,19,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-101213,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-130203,0
0,25,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-118937,0
0,25,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-118937,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-151965,0
0,48,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-163639,0
0,16,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-163639,0
0,46,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-163639,0
0,45,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-116412,0
0,27,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-101549,0
0,41,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-122178,0
0,44,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-161067,0
0,38,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-161067,0
0,30,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-78715,0
0,26,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-122314,0
0,32,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-133767,0
0,19,1,0,0,0,1,0,0,0,0,0,13.018633,11.13245,-126404,0
0,45,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-74203,1
0,16,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-74203,1
0,19,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-74203,1
0,43,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,96522,1
0,17,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,96522,1
0,28,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,166706,1
0,20,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,210683,1
0,36,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,29785,1
0,45,1,0,0,0,1,0,0,0,0,0,12.865944,10.440329,116005,1
0,25,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,116005,1
0,21,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,152953,1
0,29,1,0,0,0,1,0,0,0,0,0,12.865944,10.440329,141939,1
1,39,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,47825,1
0,29,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,127670,1
1,25,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,127670,1
0,30,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,60297,1
0,48,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,60297,1
0,46,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,60297,1
0,16,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,60297,1
0,23,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,129413,1
0,22,1,0,0,0,1,0,0,0,0,0,12.865944,10.440329,12327,1
0,25,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,45417,1
0,22,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,45417,1
0,30,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,31825,1
0,22,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,63631,1
0,37,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,11771,1
0,18,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,11771,1
0,16,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,11771,1
0,42,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-24594,1
0,16,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-24594,1
0,15,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-24594,1
0,20,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,97329,1
0,17,1,0,0,0,1,0,0,0,0,0,12.865944,10.440329,97094,1
0,29,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,145158,1
0,27,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,131584,1
1,35,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,82536,1
0,15,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,82536,1
0,27,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-50348,1
0,26,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-50348,1
0,22,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,32580,1
0,23,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,14503,1
0,18,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,14503,1
0,21,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,64573,1
0,39,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,112645,1
0,40,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-50967,1
0,17,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-50967,1
0,30,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,74413,1
0,48,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,52916,1
0,45,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,30726,1
0,47,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-83049,1
0,16,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-83049,1
0,47,1,0,0,0,1,0,0,0,0,0,12.865944,10.440329,-5887,1
0,38,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,-53559,1
0,45,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,14099,1
0,19,1,0,0,0,0,0,0,0,0,0,12.865944,10.440329,14099,1
0,16,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-102347,0
0,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-93722,0
0,30,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-79863,0
0,19,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-79863,0
0,17,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-114830,0
0,40,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121250,0
0,19,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121250,0
0,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121250,0
0,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-101490,0
0,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-101490,0
0,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-81057,0
0,30,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-97762,0
0,37,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-107926,0
0,32,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-107926,0
0,42,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-99830,0
0,32,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-99830,0
0,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115711,0
0,18,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-80606,0
1,33,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-105708,0
0,24,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-93553,0
1,22,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-91548,0
1,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-92904,0
0,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-92904,0
1,40,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121556,0
0,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121556,0
0,18,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-83513,0
0,37,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115796,0
0,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115796,0
1,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-87660,0
0,29,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-87660,0
0,22,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-107005,0
0,24,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-4283,0
0,16,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-79875,0
0,32,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-121842,0
0,30,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-80262,0
0,22,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-80262,0
0,23,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-81123,0
0,30,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-87618,0
0,26,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-87618,0
0,17,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-97578,0
1,20,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-55273,0
1,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,7384,0
1,26,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,7384,0
1,25,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-29037,0
0,26,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-94151,0
0,22,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-94151,0
0,49,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-110063,0
0,15,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-110063,0
0,35,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-110063,0
0,37,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-96649,0
0,18,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-96649,0
0,48,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-119506,0
0,26,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-88395,0
0,47,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-136289,0
0,45,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-136289,0
0,20,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-40204,0
0,28,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-75950,0
0,32,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115775,0
0,28,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115775,0
0,18,1,0,0,0,0,0,1,0,0,0,12.40765,10.022382,-115775,0
0,48,1,0,0,0,0,0,1,0,0,0,12.437299,8.840592,-115665,0
0,48,1,0,0,0,0,0,1,0,0,0,12.437299,8.840592,-115665,0
0,44,1,0,0,0,0,0,1,0,0,0,12.437299,8.840592,-133244,0
